county,livestock_sub_category,livestock_name,livestock_age,production_system,male_livestock_count,female_livestock_count,total_livestock_count
NYANDARUA,Meat goats (Chevon),Boer,2-4yrs,Tethering,2,8,10
NYANDARUA,Meat goats (Chevon),Boer,2-4yrs,Zero grazing,6,15,21
NYANDARUA,Meat goats (Chevon),Boer,2-6 months,Free Range,0,1,1
NYANDARUA,Meat goats (Chevon),Boer,2-6 months,Tethering,1,3,4
NYANDARUA,Meat goats (Chevon),Boer,3-8 weeks,Communal grazing,0,2,2
NYANDARUA,Meat goats (Chevon),Boer,3-8 weeks,Tethering,1,1,2
NYANDARUA,Meat goats (Chevon),Boer,4yrs or older,Ranching,0,1,1
NYANDARUA,Meat goats (Chevon),Boer,4yrs or older,Tethering,0,1,1
NYANDARUA,Meat goats (Chevon),Boer,6-12 months,Free Range,0,3,3
NYANDARUA,Meat goats (Chevon),Boer,6-12 months,Ranching,0,3,3
NYANDARUA,Meat goats (Chevon),Boer,6-12 months,Tethering,1,13,14
NYANDARUA,Meat goats (Chevon),Galla,1-2 years,Free Range,0,1,1
NYANDARUA,Meat goats (Chevon),Galla,1-2 years,Tethering,2,15,17
NYANDARUA,Meat goats (Chevon),Galla,1-2 years,Zero grazing,1,1,2
NYANDARUA,Meat goats (Chevon),Galla,2-4yrs,Free Range,1,0,1
NYANDARUA,Meat goats (Chevon),Galla,2-4yrs,Rotational grazing/paddocking,0,3,3
NYANDARUA,Meat goats (Chevon),Galla,2-4yrs,Tethering,2,2,4
NYANDARUA,Meat goats (Chevon),Galla,2-6 months,Tethering,2,1,3
NYANDARUA,Meat goats (Chevon),Galla,2-6 months,Zero grazing,2,0,2
NYANDARUA,Meat goats (Chevon),Galla,4yrs or older,Rotational grazing/paddocking,0,4,4
NYANDARUA,Meat goats (Chevon),Galla,4yrs or older,Tethering,1,2,3
NYANDARUA,Meat goats (Chevon),Galla,6-12 months,Free Range,0,3,3
NYANDARUA,Meat goats (Chevon),Galla,6-12 months,Tethering,2,5,7
NYANDARUA,Meat goats (Chevon),Meat g,1-2 years,Free Range,12,50,62
NYANDARUA,Meat goats (Chevon),Meat g,1-2 years,Pastoralism,4,78,82
NYANDARUA,Meat goats (Chevon),Meat g,1-2 years,Rotational grazing/paddocking,0,5,5
NYANDARUA,Meat goats (Chevon),Meat g,1-2 years,Tethering,74,187,261
NYANDARUA,Meat goats (Chevon),Meat g,2-4yrs,Free Range,3,7,10
NYANDARUA,Meat goats (Chevon),Meat g,2-4yrs,Rotational grazing/paddocking,0,1,1
NYANDARUA,Meat goats (Chevon),Meat g,2-4yrs,Semi zero grazing,2,5,7
NYANDARUA,Meat goats (Chevon),Meat g,2-4yrs,Tethering,13,23,36
NYANDARUA,Meat goats (Chevon),Meat g,2-6 months,Free Range,2,4,6
NYANDARUA,Meat goats (Chevon),Meat g,2-6 months,Tethering,42,50,92
NYANDARUA,Meat goats (Chevon),Meat g,3-8 weeks,Tethering,4,9,13
NYANDARUA,Meat goats (Chevon),Meat g,4yrs or older,Tethering,2,8,10
NYANDARUA,Meat goats (Chevon),Meat g,6-12 months,Free Range,8,12,20
NYANDARUA,Meat goats (Chevon),Meat g,6-12 months,Rotational grazing/paddocking,0,1,1
NYANDARUA,Meat goats (Chevon),Meat g,6-12 months,Tethering,79,153,232
NYANDARUA,Meat goats (Chevon),Meat g,Less than 3 weeks,Free Range,0,1,1
NYANDARUA,Meat goats (Chevon),Other Goat,1-2 years,Communal grazing,3,4,7
NYANDARUA,Meat goats (Chevon),Other Goat,1-2 years,Free Range,16,111,127
NYANDARUA,Meat goats (Chevon),Other Goat,1-2 years,Pastoralism,4,6,10
NYANDARUA,Meat goats (Chevon),Other Goat,1-2 years,Ranching,2,15,17
NYANDARUA,Meat goats (Chevon),Other Goat,1-2 years,Rotational grazing/paddocking,4,24,28
NYANDARUA,Meat goats (Chevon),Other Goat,1-2 years,Semi zero grazing,4,22,26
NYANDARUA,Meat goats (Chevon),Other Goat,1-2 years,Tethering,59,266,325
NYANDARUA,Meat goats (Chevon),Other Goat,1-2 years,Zero grazing,4,25,29
NYANDARUA,Meat goats (Chevon),Other Goat,2-4yrs,Free Range,20,154,174
NYANDARUA,Meat goats (Chevon),Other Goat,2-4yrs,Pastoralism,1,2,3
NYANDARUA,Meat goats (Chevon),Other Goat,2-4yrs,Ranching,3,20,23
NYANDARUA,Meat goats (Chevon),Other Goat,2-4yrs,Rotational grazing/paddocking,1,1,2
NYANDARUA,Meat goats (Chevon),Other Goat,2-4yrs,Semi zero grazing,4,22,26
NYANDARUA,Meat goats (Chevon),Other Goat,2-4yrs,Tethering,32,142,174
NYANDARUA,Meat goats (Chevon),Other Goat,2-4yrs,Zero grazing,0,23,23
NYANDARUA,Meat goats (Chevon),Other Goat,2-6 months,Free Range,5,7,12
NYANDARUA,Meat goats (Chevon),Other Goat,2-6 months,Pastoralism,2,3,5
NYANDARUA,Meat goats (Chevon),Other Goat,2-6 months,Rotational grazing/paddocking,3,2,5
NYANDARUA,Meat goats (Chevon),Other Goat,2-6 months,Semi zero grazing,0,4,4
NYANDARUA,Meat goats (Chevon),Other Goat,2-6 months,Tethering,24,42,66
NYANDARUA,Meat goats (Chevon),Other Goat,2-6 months,Zero grazing,4,13,17
NYANDARUA,Meat goats (Chevon),Other Goat,3-8 weeks,Rotational grazing/paddocking,1,0,1
NYANDARUA,Meat goats (Chevon),Other Goat,3-8 weeks,Tethering,3,5,8
NYANDARUA,Meat goats (Chevon),Other Goat,4yrs or older,Free Range,1,23,24
NYANDARUA,Meat goats (Chevon),Other Goat,4yrs or older,Semi zero grazing,0,7,7
NYANDARUA,Meat goats (Chevon),Other Goat,4yrs or older,Tethering,2,10,12
NYANDARUA,Meat goats (Chevon),Other Goat,6-12 months,Communal grazing,0,1,1
NYANDARUA,Meat goats (Chevon),Other Goat,6-12 months,Free Range,17,45,62
NYANDARUA,Meat goats (Chevon),Other Goat,6-12 months,Pastoralism,5,3,8
NYANDARUA,Meat goats (Chevon),Other Goat,6-12 months,Rotational grazing/paddocking,1,2,3
NYANDARUA,Meat goats (Chevon),Other Goat,6-12 months,Semi zero grazing,0,8,8
NYANDARUA,Meat goats (Chevon),Other Goat,6-12 months,Tethering,45,153,198
NYANDARUA,Meat goats (Chevon),Other Goat,6-12 months,Zero grazing,0,3,3
NYANDARUA,Meat goats (Chevon),Other Goat,Less than 2 months,Free Range,0,6,6
NYANDARUA,Meat goats (Chevon),Other Goat,Less than 2 months,Pastoralism,0,5,5
NYANDARUA,Meat goats (Chevon),Other Goat,Less than 2 months,Rotational grazing/paddocking,0,4,4
NYANDARUA,Meat goats (Chevon),Other Goat,Less than 2 months,Semi zero grazing,1,0,1
NYANDARUA,Meat goats (Chevon),Other Goat,Less than 2 months,Tethering,5,10,15
NYANDARUA,Meat goats (Chevon),Other Goat,Less than 3 weeks,Tethering,0,5,5
NYANDARUA,Meat goats (Chevon),Small East African Goats,1-2 years,Free Range,8,44,52
NYANDARUA,Meat goats (Chevon),Small East African Goats,1-2 years,Pastoralism,0,15,15
NYANDARUA,Meat goats (Chevon),Small East African Goats,1-2 years,Semi zero grazing,3,2,5
NYANDARUA,Meat goats (Chevon),Small East African Goats,1-2 years,Tethering,14,66,80
NYANDARUA,Meat goats (Chevon),Small East African Goats,1-2 years,Zero grazing,1,5,6
NYANDARUA,Meat goats (Chevon),Small East African Goats,2-4yrs,Communal grazing,3,8,11
NYANDARUA,Meat goats (Chevon),Small East African Goats,2-4yrs,Free Range,3,36,39
NYANDARUA,Meat goats (Chevon),Small East African Goats,2-4yrs,Pastoralism,22,86,108
NYANDARUA,Meat goats (Chevon),Small East African Goats,2-4yrs,Rotational grazing/paddocking,0,1,1
NYANDARUA,Meat goats (Chevon),Small East African Goats,2-4yrs,Semi zero grazing,1,5,6
NYANDARUA,Meat goats (Chevon),Small East African Goats,2-4yrs,Tethering,13,91,104
NYANDARUA,Meat goats (Chevon),Small East African Goats,2-4yrs,Zero grazing,2,7,9
NYANDARUA,Meat goats (Chevon),Small East African Goats,2-6 months,Communal grazing,2,2,4
NYANDARUA,Meat goats (Chevon),Small East African Goats,2-6 months,Free Range,4,8,12
NYANDARUA,Meat goats (Chevon),Small East African Goats,2-6 months,Pastoralism,0,5,5
NYANDARUA,Meat goats (Chevon),Small East African Goats,2-6 months,Rotational grazing/paddocking,2,1,3
NYANDARUA,Meat goats (Chevon),Small East African Goats,2-6 months,Tethering,2,8,10
NYANDARUA,Meat goats (Chevon),Small East African Goats,4yrs or older,Free Range,4,24,28
NYANDARUA,Meat goats (Chevon),Small East African Goats,6-12 months,Free Range,9,14,23
NYANDARUA,Meat goats (Chevon),Small East African Goats,6-12 months,Rotational grazing/paddocking,3,0,3
NYANDARUA,Meat goats (Chevon),Small East African Goats,6-12 months,Semi zero grazing,1,1,2
NYANDARUA,Meat goats (Chevon),Small East African Goats,6-12 months,Tethering,11,33,44
NYANDARUA,Meat goats (Chevon),Small East African Goats,Less than 2 months,Free Range,0,1,1
NYANDARUA,Meat goats (Chevon),Small East African Goats,Less than 2 months,Zero grazing,1,0,1
NYANDARUA,Meat goats (Chevon),Somali Goat,1-2 years,Communal grazing,2,6,8
NYANDARUA,Meat goats (Chevon),Somali Goat,1-2 years,Free Range,0,9,9
NYANDARUA,Meat goats (Chevon),Somali Goat,1-2 years,Ranching,7,4,11
NYANDARUA,Meat goats (Chevon),Somali Goat,1-2 years,Semi zero grazing,0,1,1
NYANDARUA,Meat goats (Chevon),Somali Goat,1-2 years,Tethering,3,12,15
NYANDARUA,Meat goats (Chevon),Somali Goat,2-4yrs,Free Range,4,15,19
NYANDARUA,Meat goats (Chevon),Somali Goat,2-4yrs,Tethering,2,11,13
NYANDARUA,Meat goats (Chevon),Somali Goat,2-6 months,Free Range,0,4,4
NYANDARUA,Meat goats (Chevon),Somali Goat,2-6 months,Semi zero grazing,0,3,3
NYANDARUA,Meat goats (Chevon),Somali Goat,2-6 months,Tethering,2,2,4
NYANDARUA,Meat goats (Chevon),Somali Goat,4yrs or older,Free Range,0,3,3
NYANDARUA,Meat goats (Chevon),Somali Goat,4yrs or older,Tethering,0,1,1
NYANDARUA,Meat goats (Chevon),Somali Goat,6-12 months,Free Range,0,2,2
NYANDARUA,Meat goats (Chevon),Somali Goat,6-12 months,Tethering,7,2,9
NYANDARUA,Meat goats (Chevon),Somali Goat,Less than 2 months,Free Range,2,1,3
NYANDARUA,Meat goats (Chevon),Somali Goat,Less than 2 months,Semi zero grazing,0,1,1
NYERI,Dairy Goat,Kenyan Alpine,1-2 years,Communal grazing,13,52,65
NYERI,Dairy Goat,Kenyan Alpine,1-2 years,Free Range,127,788,915
NYERI,Dairy Goat,Kenyan Alpine,1-2 years,Pastoralism,1,2,3
NYERI,Dairy Goat,Kenyan Alpine,1-2 years,Ranching,0,2,2
NYERI,Dairy Goat,Kenyan Alpine,1-2 years,Rotational grazing/paddocking,16,123,139
NYERI,Dairy Goat,Kenyan Alpine,1-2 years,Semi zero grazing,185,1297,1482
NYERI,Dairy Goat,Kenyan Alpine,1-2 years,Tethering,175,1329,1504
NYERI,Dairy Goat,Kenyan Alpine,1-2 years,Zero grazing,824,5094,5918
NYERI,Dairy Goat,Kenyan Alpine,2-4yrs,Communal grazing,5,33,38
NYERI,Dairy Goat,Kenyan Alpine,2-4yrs,Free Range,62,395,457
NYERI,Dairy Goat,Kenyan Alpine,2-4yrs,Pastoralism,0,3,3
NYERI,Dairy Goat,Kenyan Alpine,2-4yrs,Rotational grazing/paddocking,15,83,98
NYERI,Dairy Goat,Kenyan Alpine,2-4yrs,Semi zero grazing,124,871,995
NYERI,Dairy Goat,Kenyan Alpine,2-4yrs,Tethering,94,745,839
NYERI,Dairy Goat,Kenyan Alpine,2-4yrs,Zero grazing,518,3190,3708
NYERI,Dairy Goat,Kenyan Alpine,2-6 months,Communal grazing,3,4,7
NYERI,Dairy Goat,Kenyan Alpine,2-6 months,Free Range,40,120,160
NYERI,Dairy Goat,Kenyan Alpine,2-6 months,Pastoralism,0,2,2
NYERI,Dairy Goat,Kenyan Alpine,2-6 months,Ranching,0,1,1
NYERI,Dairy Goat,Kenyan Alpine,2-6 months,Rotational grazing/paddocking,4,36,40
NYERI,Dairy Goat,Kenyan Alpine,2-6 months,Semi zero grazing,62,170,232
NYERI,Dairy Goat,Kenyan Alpine,2-6 months,Tethering,102,266,368
NYERI,Dairy Goat,Kenyan Alpine,2-6 months,Zero grazing,229,706,935
NYERI,Dairy Goat,Kenyan Alpine,3-8 weeks,Free Range,3,15,18
NYERI,Dairy Goat,Kenyan Alpine,3-8 weeks,Pastoralism,0,1,1
NYERI,Dairy Goat,Kenyan Alpine,3-8 weeks,Rotational grazing/paddocking,0,1,1
NYERI,Dairy Goat,Kenyan Alpine,3-8 weeks,Semi zero grazing,7,52,59
NYERI,Dairy Goat,Kenyan Alpine,3-8 weeks,Tethering,12,36,48
NYERI,Dairy Goat,Kenyan Alpine,3-8 weeks,Zero grazing,26,52,78
NYERI,Dairy Goat,Kenyan Alpine,4yrs or older,Communal grazing,8,30,38
